sample_id,grid_id,state,date,latitude,longitude,label,sample_type,rain_1d_mm,rain_3d_mm,rain_7d_mm,rain_14d_mm,rain_30d_mm,rain_max_1h_mm,rain_max_24h_mm,soil_moisture_surface,soil_moisture_root,soil_moisture_7d_mean,elevation_m,slope_degrees,aspect_degrees,ndvi,ndmi,month_sin,month_cos,aspect_sin,aspect_cos,sensor_soil_moisture,sensor_observed,soil_moisture_best,first_ingested_at,last_updated_at
S0000064,ASS_27.16682_93.91185,Assam,2015-01-08,27.16681555337311,93.91184658981165,0,background_control,0.04,0.05,8.099999999999998,8.099999999999998,8.92,,7.09,0.7,0.66,0.7114285714285714,106.0760498046875,2.5400293768055087,349.46108519202096,,,0.49999999999999994,0.8660254037844387,-0.18290330181019207,0.9831309079603437,,0,0.7,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000065,ASS_27.48653_95.43650,Assam,2015-01-08,27.4865260556007,95.43650453706029,0,background_control,0.07,0.09000000000000001,4.7299999999999995,4.7299999999999995,6.09,,3.65,0.67,0.65,0.6771428571428572,126.24071502685547,0.552551921588126,206.78696068662126,,,0.49999999999999994,0.8660254037844387,-0.45067439527128306,-0.8926884055743434,,0,0.67,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000066,MAN_23.91633_94.09677,Manipur,2015-01-08,23.916334103964303,94.09677154364607,0,background_control,2.42,2.5,20.939999999999998,21.1,22.560000000000002,,16.53,0.49,0.5,0.4757142857142857,816.2662963867188,27.454528419300665,319.3829989672596,,,0.49999999999999994,0.8660254037844387,-0.6509994826313396,0.7590781735853879,,0,0.49,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000067,MAN_23.96091_93.89286,Manipur,2015-01-08,23.960912656613417,93.89286205702646,0,background_control,2.03,2.09,18.620000000000005,18.860000000000003,20.010000000000005,,13.15,0.5,0.51,0.5071428571428571,2155.224609375,14.955686728844755,20.16714107598716,,,0.49999999999999994,0.8660254037844387,0.3447599198621886,0.9386908956928353,,0,0.5,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000068,MAN_24.49921_93.51815,Manipur,2015-01-08,24.499214154841862,93.51814910936424,0,background_control,2.53,2.5399999999999996,22.740000000000002,22.810000000000002,23.900000000000002,,15.61,0.54,0.56,0.5471428571428572,707.7734985351562,21.477792280225525,318.9417388793784,,,0.49999999999999994,0.8660254037844387,-0.6568261148967066,0.7540420775989217,,0,0.54,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000069,MAN_24.50063_94.21625,Manipur,2015-01-08,24.500627572659056,94.21625063000734,0,background_control,2.77,2.79,23.89,23.95,25.36,,18.3,0.52,0.53,0.5242857142857142,979.6470336914062,23.956972704496778,271.05417166098556,,,0.49999999999999994,0.8660254037844387,-0.9998307474727339,0.018397728341134217,,0,0.52,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000070,MAN_25.34643_94.31200,Manipur,2015-01-08,25.346425351414034,94.31200450539828,0,background_control,2.12,2.15,20.1,20.1,21.21,,15.06,0.72,0.71,0.7271428571428571,1691.424560546875,15.321934773865422,2.0946272124676284,,,0.49999999999999994,0.8660254037844387,0.03654999869155092,0.9993318255692889,,0,0.72,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000071,MEG_25.43083_90.50000,Meghalaya,2015-01-08,25.430825877261586,90.5,0,background_control,0.0,0.0,8.37,8.37,8.559999999999999,,6.32,0.63,0.65,0.64,668.8751831054688,25.08086527372379,215.0891698147087,,,0.49999999999999994,0.8660254037844387,-0.5748505931553365,-0.8182583916764666,,0,0.63,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000072,MEG_25.43238_89.91664,Meghalaya,2015-01-08,25.432379089797916,89.9166400189115,0,background_control,0.0,0.0,11.129999999999999,11.129999999999999,11.18,,6.95,0.53,0.54,0.5442857142857144,93.05282592773438,14.570348212477434,264.27977034051145,,,0.49999999999999994,0.8660254037844387,-0.9950204407017901,-0.09967107195979868,,0,0.53,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000073,MEG_25.51468_92.30849,Meghalaya,2015-01-08,25.51467988018599,92.30848944748759,0,background_control,0.23,0.23,11.83,11.83,12.129999999999999,,8.02,0.75,0.74,0.7571428571428571,1337.21337890625,7.043994975896452,202.44392070938326,,,0.49999999999999994,0.8660254037844387,-0.3817789852408783,-0.9242536483176278,,0,0.75,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000074,MEG_26.05973_91.80194,Meghalaya,2015-01-08,26.059732793674115,91.8019388787543,0,background_control,0.0,0.0,7.27,7.27,7.29,,6.47,0.74,0.71,0.7457142857142858,299.37200927734375,25.458778665292915,303.0056533624844,,,0.49999999999999994,0.8660254037844387,-0.8386168244442236,0.5447217838117788,,0,0.74,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000075,MIZ_22.52844_93.05343,Mizoram,2015-01-08,22.52844073368008,93.05343494989413,0,background_control,0.08,0.09,0.58,2.8699999999999997,2.9299999999999997,,1.46,0.41,0.49,0.41571428571428576,1031.376953125,34.987850070299984,335.2077019769073,,,0.49999999999999994,0.8660254037844387,-0.41933005080000496,0.9078338551167087,,0,0.41,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000076,MIZ_24.05569_93.04875,Mizoram,2015-01-08,24.055685625175393,93.0487472035463,0,background_control,1.17,1.18,11.879999999999999,12.139999999999999,13.76,,8.18,0.49,0.51,0.4985714285714286,863.9959716796875,33.41924935907834,289.49727439137627,,,0.49999999999999994,0.8660254037844387,-0.9426573694998092,0.33376201660419696,,0,0.49,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000077,MIZ_24.26074_92.80707,Mizoram,2015-01-08,24.26073626815886,92.80707088570766,0,background_control,0.4,0.4,9.59,9.63,12.209999999999999,,7.66,0.6,0.59,0.6157142857142857,654.5422973632812,30.342892300028712,4.755048209759309,,,0.49999999999999994,0.8660254037844387,0.08289601246600259,0.9965582025738569,,0,0.6,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000078,NAG_25.59931_93.69978,Nagaland,2015-01-08,25.599314528922555,93.69977512499655,0,background_control,1.83,1.83,19.17,19.17,20.060000000000002,,13.71,0.63,0.62,0.6328571428571428,476.496337890625,11.676354899261112,342.70561491372354,,,0.49999999999999994,0.8660254037844387,-0.29728130730255875,0.9547899372786046,,0,0.63,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000079,NAG_25.72341_94.49837,Nagaland,2015-01-08,25.723406881557672,94.49837019820876,0,background_control,2.12,2.15,20.1,20.1,21.21,,15.06,0.72,0.71,0.7271428571428571,929.335205078125,31.682612402951214,351.276918678434,,,0.49999999999999994,0.8660254037844387,-0.15165901783904642,0.9884328719281325,,0,0.72,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000080,NAG_25.86296_95.00695,Nagaland,2015-01-08,25.862956168229278,95.00695419206457,0,background_control,1.7,1.77,15.439999999999998,15.439999999999998,17.439999999999998,,12.19,0.78,0.77,0.7885714285714286,2630.141357421875,12.386085180851003,135.6817447064579,0.508585445625511,0.25831202046035806,0.49999999999999994,0.8660254037844387,0.698643280401925,-0.715470171809585,,0,0.78,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000081,NAG_26.47325_94.66003,Nagaland,2015-01-08,26.473246568355727,94.66003217037962,0,background_control,0.49,0.49,10.94,10.94,11.51,,8.68,0.75,0.72,0.7585714285714287,697.338134765625,30.74700900648325,62.09030368116356,,,0.49999999999999994,0.8660254037844387,0.8836864284129394,0.4680793695932165,,0,0.75,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000082,SIK_27.53992_88.41733,Sikkim,2015-01-08,27.53992398454492,88.41732795674149,0,background_control,3.05,4.04,7.81,7.81,12.48,,3.05,0.67,0.66,0.6657142857142858,2356.464599609375,36.86390818046891,142.93558051389124,,,0.49999999999999994,0.8660254037844387,0.6027125741470054,-0.7979583654333667,,0,0.67,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000083,SIK_28.06396_88.66320,Sikkim,2015-01-08,28.063963426655356,88.66320482349893,0,background_control,1.24,1.65,4.82,4.82,8.35,,2.25,0.61,0.62,0.6128571428571429,5073.97900390625,18.915189111841514,186.29592127739423,0.030042918454935622,-0.01809598741148702,0.49999999999999994,0.8660254037844387,-0.10966355357661536,-0.9939687646082993,,0,0.61,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000084,TRI_23.49995_91.51127,Tripura,2015-01-08,23.499946854626472,91.51127151102025,0,background_control,0.0,0.0,0.26,0.87,8.6,,6.34,0.56,0.55,0.5685714285714286,55.29146957397461,1.409493876179266,282.8215945484155,,,0.49999999999999994,0.8660254037844387,-0.9750657843112932,0.22191601173732947,,0,0.56,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000085,TRI_24.19719_91.79274,Tripura,2015-01-08,24.19718722772223,91.79274294933334,0,background_control,0.01,0.01,1.29,1.49,13.169999999999998,,11.64,0.48,0.49,0.48428571428571426,48.00531005859375,3.615412050839575,215.40291199011853,,,0.49999999999999994,0.8660254037844387,-0.5793225994990817,-0.8150983533964639,,0,0.48,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000086,TRI_24.26443_92.10589,Tripura,2015-01-08,24.264431746654314,92.10588750654011,0,background_control,0.01,0.01,4.68,4.699999999999999,11.839999999999998,,7.13,0.56,0.57,0.5685714285714286,80.36682891845703,6.868604077764689,69.70673669809042,0.000772916988715412,0.08831110613022526,0.49999999999999994,0.8660254037844387,0.9379297199771072,0.346825374480682,,0,0.56,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000087,ARU_26.94504_92.27211,Arunachal Pradesh,2015-01-15,26.945037056773057,92.27210612350862,0,background_control,0.0,0.0,0.02,6.43,6.54,,4.85,0.69,0.66,0.697142857142857,503.1544494628906,9.372192845927497,176.36285392169566,,,0.49999999999999994,0.8660254037844387,0.06343754834439624,-0.9979858102498514,,0,0.69,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000088,ARU_26.95669_93.14977,Arunachal Pradesh,2015-01-15,26.956694018457473,93.14976906295087,0,background_control,0.0,0.0,0.14,7.930000000000001,8.03,,6.67,0.63,0.61,0.6457142857142858,182.16392517089844,2.4069501319943964,40.82638035730076,,,0.49999999999999994,0.8660254037844387,0.6537690734800777,0.756694124835789,,0,0.63,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000089,ARU_27.17931_95.73208,Arunachal Pradesh,2015-01-15,27.179305092334467,95.73207583829574,0,background_control,0.0,0.0,1.15,7.699999999999998,8.98,,4.99,0.74,0.71,0.7471428571428572,940.6253051757812,33.73135029164712,34.70410998915327,,,0.49999999999999994,0.8660254037844387,0.569338496695525,0.8221032028769135,,0,0.74,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000090,ARU_27.56784_96.45341,Arunachal Pradesh,2015-01-15,27.567844874071163,96.45340528813233,0,background_control,0.0,0.0,1.24,5.81,10.840000000000002,,4.73,0.61,0.6,0.6157142857142857,750.3697509765625,8.563392401144776,175.63810157009618,,,0.49999999999999994,0.8660254037844387,0.07605597327733102,-0.9971035497524006,,0,0.61,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000091,ARU_27.61909_92.50000,Arunachal Pradesh,2015-01-15,27.619090461843506,92.5,0,background_control,0.0,0.0,0.04,4.7,4.75,,3.22,0.72,0.7,0.7214285714285713,2950.288330078125,18.306068675624974,236.82579265076697,,,0.49999999999999994,0.8660254037844387,-0.8370107233831756,-0.5471864846115746,,0,0.72,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000092,ARU_27.66209_91.79024,Arunachal Pradesh,2015-01-15,27.66208933085052,91.79023991217363,0,background_control,0.0,0.0,0.02,4.39,4.409999999999999,,1.64,0.7,0.68,0.702857142857143,3996.913818359375,31.71876832594138,258.0526027052089,,,0.49999999999999994,0.8660254037844387,-0.9783380701992794,-0.20701357539724252,,0,0.7,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000093,ARU_27.66640_93.50000,Arunachal Pradesh,2015-01-15,27.666403549395973,93.5,0,background_control,0.0,0.0,0.06,6.369999999999999,6.3999999999999995,,5.17,0.71,0.68,0.7157142857142856,1917.9014892578125,13.350329024116382,227.1393479507944,,,0.49999999999999994,0.8660254037844387,-0.7330102119454871,-0.6802176336905947,,0,0.71,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000094,ARU_27.85186_97.09765,Arunachal Pradesh,2015-01-15,27.85186130388809,97.09764501143306,0,background_control,0.0,0.0,1.7900000000000003,5.59,10.59,,4.34,0.7,0.69,0.7057142857142857,2935.28125,39.16718187531672,109.87485566441615,,,0.49999999999999994,0.8660254037844387,0.9404374125174781,-0.3399668706468774,,0,0.7,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000095,ARU_28.18175_97.17837,Arunachal Pradesh,2015-01-15,28.181746389964097,97.17836655063724,0,background_control,0.0,0.0,1.7900000000000003,5.59,10.59,,4.34,0.7,0.69,0.7057142857142857,3597.5185546875,41.73443823588825,94.88967271560017,,,0.49999999999999994,0.8660254037844387,0.9963606759892221,-0.08523733537775807,,0,0.7,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000096,ARU_28.38554_94.50000,Arunachal Pradesh,2015-01-15,28.385541906054343,94.5,0,background_control,0.0,0.0,0.0,4.49,4.5200000000000005,,2.06,0.71,0.68,0.71,2571.06005859375,33.50270484757691,197.68469668095713,,,0.49999999999999994,0.8660254037844387,-0.30377860058142053,-0.9527426524664432,,0,0.71,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000097,ARU_28.38885_93.61436,Arunachal Pradesh,2015-01-15,28.388853336410442,93.6143576142602,0,background_control,0.0,0.0,0.0,3.83,3.8499999999999996,,1.95,0.73,0.71,0.7299999999999999,2263.673095703125,44.335634400985626,94.65876655992014,,,0.49999999999999994,0.8660254037844387,0.9966960965380269,-0.08122124811808906,,0,0.73,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000098,ARU_28.50000_95.50000,Arunachal Pradesh,2015-01-15,28.5,95.5,0,background_control,0.0,0.0,0.07,4.62,5.640000000000001,,2.17,0.72,0.69,0.7228571428571426,1945.0687255859375,22.30035558642129,192.05447252374321,,,0.49999999999999994,0.8660254037844387,-0.20884154598556554,-0.977949491881027,,0,0.72,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000099,ARU_28.50248_96.18120,Arunachal Pradesh,2015-01-15,28.5024777373024,96.18119952560983,0,background_control,0.0,0.0,0.14,4.15,7.449999999999999,,2.92,0.72,0.7,0.7271428571428571,3595.891845703125,33.282056154681776,242.51605776417458,,,0.49999999999999994,0.8660254037844387,-0.8871402084021902,-0.4615000006891858,,0,0.72,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000100,ARU_29.17276_94.58305,Arunachal Pradesh,2015-01-15,29.172760687559027,94.58304979180528,0,background_control,0.0,0.0,0.0,3.7600000000000002,3.8400000000000003,,2.39,0.71,0.69,0.7128571428571427,4518.39306640625,30.95279690728611,244.2802584546583,,,0.49999999999999994,0.8660254037844387,-0.9009275484469703,-0.4339695294019292,,0,0.71,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000101,ARU_29.23082_96.12554,Arunachal Pradesh,2015-01-15,29.23081610666449,96.12554113055018,0,background_control,0.0,0.0,0.060000000000000005,3.0399999999999996,5.1499999999999995,,1.99,0.71,0.68,0.7114285714285714,3464.66943359375,8.179461393854096,286.4079730019738,,,0.49999999999999994,0.8660254037844387,-0.9592746759882897,0.2824749475751108,,0,0.71,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000102,ASS_24.56804_92.61609,Assam,2015-01-15,24.568035832146656,92.61608841266094,0,background_control,0.0,0.0,0.47,10.059999999999999,10.1,,7.66,0.57,0.57,0.5842857142857143,30.9625301361084,3.1655292646440945,126.56893992689083,,,0.49999999999999994,0.8660254037844387,0.8031405710397711,-0.595789579591579,,0,0.57,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000103,ASS_24.70098_93.04128,Assam,2015-01-15,24.700979544202536,93.04128344645696,0,background_control,0.0,0.0,1.7,18.35,18.41,,11.56,0.5,0.53,0.51,146.80624389648438,31.086777730874573,285.3308388955387,,,0.49999999999999994,0.8660254037844387,-0.9644152516469768,0.2643921753583082,,0,0.5,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000104,ASS_25.49997_93.18353,Assam,2015-01-15,25.49996522582478,93.18352637882361,0,background_control,0.0,0.0,1.4000000000000001,16.95,16.97,,10.94,0.63,0.64,0.642857142857143,219.3251190185547,2.7207275805503057,296.3179834333766,,,0.49999999999999994,0.8660254037844387,-0.8963473194180228,0.44335254930148427,,0,0.63,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000105,ASS_25.73309_89.86083,Assam,2015-01-15,25.7330936449617,89.860825823689,0,background_control,0.0,0.0,0.0,11.129999999999999,11.129999999999999,,6.95,0.51,0.52,0.5199999999999999,20.5,0.0,0.0,,,0.49999999999999994,0.8660254037844387,0.0,1.0,,0,0.51,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000106,ASS_26.36856_89.91296,Assam,2015-01-15,26.36855760147769,89.91295584635769,0,background_control,0.0,0.0,0.0,12.37,12.399999999999999,,8.01,0.61,0.58,0.6185714285714285,41.04375457763672,1.2593522886167623,327.08091100946217,,,0.49999999999999994,0.8660254037844387,-0.543454152369407,0.8394388508238402,,0,0.61,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000107,ASS_26.37148_90.50000,Assam,2015-01-15,26.371482980908013,90.5,0,background_control,0.0,0.0,0.0,9.98,10.010000000000002,,4.95,0.68,0.65,0.6857142857142857,44.42151641845703,0.2625799958011376,140.04533608732208,,,0.49999999999999994,0.8660254037844387,0.6421812651401089,-0.7665528179473671,,0,0.68,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000108,ASS_26.45006_91.50000,Assam,2015-01-15,26.450059087754227,91.5,0,background_control,0.0,0.0,0.0,6.55,6.5600000000000005,,5.65,0.64,0.61,0.6457142857142858,57.1220817565918,4.4461735466635455,2.490509520453429,,,0.49999999999999994,0.8660254037844387,0.04345390430471427,0.9990554329969267,,0,0.64,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000109,ASS_26.46251_92.50000,Assam,2015-01-15,26.46250563817256,92.5,0,background_control,0.0,0.0,0.09,7.7,7.8100000000000005,,7.0,0.56,0.58,0.5657142857142857,58.42420959472656,0.5665853608405763,103.32663708539735,,,0.49999999999999994,0.8660254037844387,0.9730718163741756,-0.2305021478821023,,0,0.56,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000110,ASS_26.53414_93.50000,Assam,2015-01-15,26.534137964109377,93.5,0,background_control,0.0,0.0,1.0699999999999998,11.81,11.870000000000001,,9.27,0.65,0.63,0.66,175.15724182128906,15.509975511280814,5.3726313691009295,,,0.49999999999999994,0.8660254037844387,0.09363274980768627,0.9956068039961615,,0,0.65,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000111,ASS_27.16682_93.91185,Assam,2015-01-15,27.16681555337311,93.91184658981165,0,background_control,0.0,0.0,0.4,8.5,8.559999999999999,,7.09,0.68,0.65,0.6914285714285713,106.0760498046875,2.5400293768055087,349.46108519202096,,,0.49999999999999994,0.8660254037844387,-0.18290330181019207,0.9831309079603437,,0,0.68,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000112,ASS_27.38694_94.53743,Assam,2015-01-15,27.38693585972926,94.53743217864587,0,background_control,0.0,0.0,0.1,5.83,5.840000000000001,,4.76,0.58,0.59,0.5942857142857142,93.96827697753906,0.3445779557019284,129.27492765078478,,,0.49999999999999994,0.8660254037844387,0.7741172999580233,-0.6330421833540794,,0,0.58,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000113,ASS_27.48653_95.43650,Assam,2015-01-15,27.4865260556007,95.43650453706029,0,background_control,0.0,0.0,0.16,4.89,6.069999999999999,,3.65,0.65,0.64,0.66,126.24071502685547,0.552551921588126,206.78696068662126,,,0.49999999999999994,0.8660254037844387,-0.45067439527128306,-0.8926884055743434,,0,0.65,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0000114,MAN_23.91633_94.09677,Manipur,2015-01-15,23.916334103964303,94.09677154364607,0,background_control,0.01,0.01,5.209999999999999,26.150000000000002,26.860000000000003,,16.53,0.48,0.5,0.48999999999999994,816.2662963867188,27.454528419300665,319.3829989672596,,,0.49999999999999994,0.8660254037844387,-0.6509994826313396,0.7590781735853879,,0,0.48,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
